Activiteit,HD,HA,Duree,TYPPREST,NBPlace,Alpha1,Decimal1,Alpha2,Decimal2,TYPEinfo,Service,JD,JA
"LIJN","11:24","12:20","00:56",20101,0,0,0," ",0,"PRT","2601",0,0
"LIJN","12:20","12:50","00:30",20201,0,0,0," ",0,"PRT","2601",0,0
"LIJN","12:50","13:00","00:10",20401,0,0,0," ",0,"PRT","2601",0,0
"LIJN","06:04","06:09","00:05",20301,0,0,0," ",0,"PRT","2602",0,0
"LIJN","06:09","06:39","00:30",20201,0,0,0," ",0,"PRT","2602",0,0
"LIJN","06:39","07:25","00:46",20101,0,0,0," ",0,"PRT","2602",0,0
"LIJN","07:25","07:27","00:02",30300,0,0,0," ",0,"PRT","2602",0,0
"LIJN","07:27","08:05","00:38",20101,0,0,0," ",0,"PRT","2602",0,0
"LIJN","08:05","08:20","00:15",30300,0,0,0," ",0,"PRT","2602",0,0
"LIJN","08:20","08:45","00:25",30301,0,0,0," ",0,"PRT","2602",0,0
"LIJN","08:45","09:22","00:37",20101,0,0,0," ",0,"PRT","2602",0,0
"LIJN","09:22","09:24","00:02",30300,0,0,0," ",0,"PRT","2602",0,0
"LIJN","09:24","10:20","00:56",20101,0,0,0," ",0,"PRT","2602",0,0
"LIJN","10:20","10:50","00:30",20201,0,0,0," ",0,"PRT","2602",0,0
"LIJN","10:50","11:00","00:10",20401,0,0,0," ",0,"PRT","2602",0,0
"LIJN","06:33","06:38","00:05",20301,0,0,0," ",0,"PRT","2603",0,0
"LIJN","06:38","07:19","00:41",20201,0,0,0," ",0,"PRT","2603",0,0
"LIJN","07:19","07:55","00:36",20101,0,0,0," ",0,"PRT","2603",0,0
"LIJN","07:55","07:57","00:02",30300,0,0,0," ",0,"PRT","2603",0,0
"LIJN","07:57","08:51","00:54",20101,0,0,0," ",0,"PRT","2603",0,0
"LIJN","08:51","09:06","00:15",30300,0,0,0," ",0,"PRT","2603",0,0
"LIJN","09:06","09:11","00:05",30301,0,0,0," ",0,"PRT","2603",0,0
"LIJN","09:11","10:02","00:51",20101,0,0,0," ",0,"PRT","2603",0,0
"LIJN","10:02","10:04","00:02",30300,0,0,0," ",0,"PRT","2603",0,0
"LIJN","10:04","10:42","00:38",20101,0,0,0," ",0,"PRT","2603",0,0
"LIJN","10:42","10:57","00:15",30300,0,0,0," ",0,"PRT","2603",0,0
"LIJN","10:57","11:15","00:18",30301,0,0,0," ",0,"PRT","2603",0,0
"LIJN","11:15","11:52","00:37",20101,0,0,0," ",0,"PRT","2603",0,0
"LIJN","11:52","11:54","00:02",30300,0,0,0," ",0,"PRT","2603",0,0
"LIJN","11:54","12:52","00:58",20101,0,0,0," ",0,"PRT","2603",0,0
"LIJN","12:52","13:07","00:15",30300,0,0,0," ",0,"PRT","2603",0,0
"LIJN","13:07","13:12","00:05",30301,0,0,0," ",0,"PRT","2603",0,0
"LIJN","13:12","14:04","00:52",20101,0,0,0," ",0,"PRT","2603",0,0
"LIJN","14:04","14:06","00:02",30300,0,0,0," ",0,"PRT","2603",0,0
"LIJN","14:06","14:44","00:38",20101,0,0,0," ",0,"PRT","2603",0,0
"LIJN","14:44","14:59","00:15",30300,0,0,0," ",0,"PRT","2603",0,0
"LIJN","14:59","15:16","00:17",30301,0,0,0," ",0,"PRT","2603",0,0
"LIJN","15:16","15:53","00:37",20101,0,0,0," ",0,"PRT","2603",0,0
"LIJN","15:53","16:07","00:14",20201,0,0,0," ",0,"PRT","2603",0,0
"LIJN","16:07","16:17","00:10",20401,0,0,0," ",0,"PRT","2603",0,0
"LIJN","08:25","08:30","00:05",20301,0,0,0," ",0,"PRT","2604",0,0
"LIJN","08:30","08:35","00:05",20201,0,0,0," ",0,"PRT","2604",0,0
"LIJN","08:35","09:38","01:03",20101,0,0,0," ",0,"PRT","2604",0,0
"LIJN","09:38","09:53","00:15",30300,0,0,0," ",0,"PRT","2604",0,0
"LIJN","09:53","10:16","00:23",30301,0,0,0," ",0,"PRT","2604",0,0
"LIJN","10:16","10:53","00:37",20101,0,0,0," ",0,"PRT","2604",0,0
"LIJN","10:53","10:55","00:02",30300,0,0,0," ",0,"PRT","2604",0,0
"LIJN","10:55","11:51","00:56",20101,0,0,0," ",0,"PRT","2604",0,0
"LIJN","11:51","12:06","00:15",30300,0,0,0," ",0,"PRT","2604",0,0
"LIJN","12:06","12:36","00:30",30301,0,0,0," ",0,"PRT","2604",0,0
"LIJN","12:36","12:41","00:05",30302,0,0,0," ",0,"PRT","2604",0,0
"LIJN","12:41","13:33","00:52",20101,0,0,0," ",0,"PRT","2604",0,0
"LIJN","13:33","13:35","00:02",30300,0,0,0," ",0,"PRT","2604",0,0
"LIJN","13:35","14:13","00:38",20101,0,0,0," ",0,"PRT","2604",0,0
"LIJN","14:13","14:28","00:15",30300,0,0,0," ",0,"PRT","2604",0,0
"LIJN","14:28","14:45","00:17",30301,0,0,0," ",0,"PRT","2604",0,0
"LIJN","14:45","15:22","00:37",20101,0,0,0," ",0,"PRT","2604",0,0
"LIJN","15:22","15:24","00:02",30300,0,0,0," ",0,"PRT","2604",0,0
"LIJN","15:24","16:22","00:58",20101,0,0,0," ",0,"PRT","2604",0,0
"LIJN","16:22","16:37","00:15",30300,0,0,0," ",0,"PRT","2604",0,0
"LIJN","16:37","16:42","00:05",30301,0,0,0," ",0,"PRT","2604",0,0
"LIJN","16:42","17:34","00:52",20101,0,0,0," ",0,"PRT","2604",0,0
"LIJN","17:34","17:36","00:02",30300,0,0,0," ",0,"PRT","2604",0,0
"LIJN","17:36","18:14","00:38",20101,0,0,0," ",0,"PRT","2604",0,0
"LIJN","18:14","18:58","00:44",20201,0,0,0," ",0,"PRT","2604",0,0
"LIJN","18:58","19:08","00:10",20401,0,0,0," ",0,"PRT","2604",0,0
"LIJN","12:29","12:34","00:05",20301,0,0,0," ",0,"PRT","2605",0,0
"LIJN","12:34","13:15","00:41",20201,0,0,0," ",0,"PRT","2605",0,0
"LIJN","13:15","13:52","00:37",20101,0,0,0," ",0,"PRT","2605",0,0
"LIJN","13:52","13:54","00:02",30300,0,0,0," ",0,"PRT","2605",0,0
"LIJN","13:54","14:52","00:58",20101,0,0,0," ",0,"PRT","2605",0,0
"LIJN","14:52","15:07","00:15",30300,0,0,0," ",0,"PRT","2605",0,0
"LIJN","15:07","15:12","00:05",30301,0,0,0," ",0,"PRT","2605",0,0
"LIJN","15:12","16:04","00:52",20101,0,0,0," ",0,"PRT","2605",0,0
"LIJN","16:04","16:06","00:02",30300,0,0,0," ",0,"PRT","2605",0,0
"LIJN","16:06","16:44","00:38",20101,0,0,0," ",0,"PRT","2605",0,0
"LIJN","16:44","16:59","00:15",30300,0,0,0," ",0,"PRT","2605",0,0
"LIJN","16:59","17:18","00:19",30301,0,0,0," ",0,"PRT","2605",0,0
"LIJN","17:18","17:55","00:37",20101,0,0,0," ",0,"PRT","2605",0,0
"LIJN","17:55","17:57","00:02",30300,0,0,0," ",0,"PRT","2605",0,0
"LIJN","17:57","18:52","00:55",20101,0,0,0," ",0,"PRT","2605",0,0
"LIJN","18:52","19:07","00:15",30300,0,0,0," ",0,"PRT","2605",0,0
"LIJN","19:07","19:12","00:05",30301,0,0,0," ",0,"PRT","2605",0,0
"LIJN","19:12","20:00","00:48",20101,0,0,0," ",0,"PRT","2605",0,0
"LIJN","20:00","20:14","00:14",20201,0,0,0," ",0,"PRT","2605",0,0
"LIJN","20:14","20:24","00:10",20401,0,0,0," ",0,"PRT","2605",0,0
"LIJN","13:05","13:10","00:05",20301,0,0,0," ",0,"PRT","2606",0,0
"LIJN","13:10","13:40","00:30",20201,0,0,0," ",0,"PRT","2606",0,0
"LIJN","13:40","14:32","00:52",20101,0,0,0," ",0,"PRT","2606",0,0
"LIJN","14:32","14:34","00:02",30300,0,0,0," ",0,"PRT","2606",0,0
"LIJN","14:34","15:12","00:38",20101,0,0,0," ",0,"PRT","2606",0,0
"LIJN","15:12","15:27","00:15",30300,0,0,0," ",0,"PRT","2606",0,0
"LIJN","15:27","15:45","00:18",30301,0,0,0," ",0,"PRT","2606",0,0
"LIJN","15:45","16:22","00:37",20101,0,0,0," ",0,"PRT","2606",0,0
"LIJN","16:22","16:24","00:02",30300,0,0,0," ",0,"PRT","2606",0,0
"LIJN","16:24","17:22","00:58",20101,0,0,0," ",0,"PRT","2606",0,0
"LIJN","17:22","17:37","00:15",30300,0,0,0," ",0,"PRT","2606",0,0
"LIJN","17:37","17:42","00:05",30301,0,0,0," ",0,"PRT","2606",0,0
"LIJN","17:42","18:34","00:52",20101,0,0,0," ",0,"PRT","2606",0,0
"LIJN","18:34","18:36","00:02",30300,0,0,0," ",0,"PRT","2606",0,0
"LIJN","18:36","19:14","00:38",20101,0,0,0," ",0,"PRT","2606",0,0
"LIJN","19:14","19:29","00:15",30300,0,0,0," ",0,"PRT","2606",0,0
"LIJN","19:29","19:59","00:30",30301,0,0,0," ",0,"PRT","2606",0,0
"LIJN","19:59","20:19","00:20",30302,0,0,0," ",0,"PRT","2606",0,0
"LIJN","20:19","20:54","00:35",20101,0,0,0," ",0,"PRT","2606",0,0
"LIJN","20:54","20:56","00:02",30300,0,0,0," ",0,"PRT","2606",0,0
"LIJN","20:56","21:43","00:47",20101,0,0,0," ",0,"PRT","2606",0,0
"LIJN","21:43","22:13","00:30",20201,0,0,0," ",0,"PRT","2606",0,0
"LIJN","22:13","22:23","00:10",20401,0,0,0," ",0,"PRT","2606",0,0
"LIJN","15:36","15:41","00:05",20301,0,0,0," ",0,"PRT","2607",0,0
"LIJN","15:41","15:55","00:14",20201,0,0,0," ",0,"PRT","2607",0,0
"LIJN","15:55","16:53","00:58",20101,0,0,0," ",0,"PRT","2607",0,0
"LIJN","16:53","17:08","00:15",30300,0,0,0," ",0,"PRT","2607",0,0
"LIJN","17:08","17:13","00:05",30301,0,0,0," ",0,"PRT","2607",0,0
"LIJN","17:13","18:05","00:52",20101,0,0,0," ",0,"PRT","2607",0,0
"LIJN","18:05","18:07","00:02",30300,0,0,0," ",0,"PRT","2607",0,0
"LIJN","18:07","18:45","00:38",20101,0,0,0," ",0,"PRT","2607",0,0
"LIJN","18:45","19:00","00:15",30300,0,0,0," ",0,"PRT","2607",0,0
"LIJN","19:00","19:17","00:17",30301,0,0,0," ",0,"PRT","2607",0,0
"LIJN","19:17","19:52","00:35",20101,0,0,0," ",0,"PRT","2607",0,0
"LIJN","19:52","19:54","00:02",30300,0,0,0," ",0,"PRT","2607",0,0
"LIJN","19:54","20:42","00:48",20101,0,0,0," ",0,"PRT","2607",0,0
"LIJN","20:42","20:57","00:15",30300,0,0,0," ",0,"PRT","2607",0,0
"LIJN","20:57","21:27","00:30",30301,0,0,0," ",0,"PRT","2607",0,0
"LIJN","21:27","21:42","00:15",30302,0,0,0," ",0,"PRT","2607",0,0
"LIJN","21:42","22:28","00:46",20101,0,0,0," ",0,"PRT","2607",0,0
"LIJN","22:28","22:30","00:02",30300,0,0,0," ",0,"PRT","2607",0,0
"LIJN","22:30","23:07","00:37",20101,0,0,0," ",0,"PRT","2607",0,0
"LIJN","23:07","23:22","00:15",30300,0,0,0," ",0,"PRT","2607",0,0
"LIJN","23:22","23:52","00:30",30301,0,0,0," ",0,"PRT","2607",0,0
"LIJN","23:52","00:18","00:26",30302,0,0,0," ",0,"PRT","2607",0,0
"LIJN","00:18","00:53","00:35",20101,0,0,0," ",0,"PRT","2607",1,1
"LIJN","00:53","00:55","00:02",30300,0,0,0," ",0,"PRT","2607",1,1
"LIJN","00:55","01:42","00:47",20101,0,0,0," ",0,"PRT","2607",1,1
"LIJN","01:42","01:48","00:06",30300,0,0,0," ",0,"PRT","2607",1,1
"LIJN","01:48","02:14","00:26",20101,0,0,0," ",0,"PRT","2607",1,1
"LIJN","02:14","02:16","00:02",20201,0,0,0," ",0,"PRT","2607",1,1
"LIJN","02:16","02:26","00:10",20401,0,0,0," ",0,"PRT","2607",1,1
"LIJN","17:06","17:11","00:05",20301,0,0,0," ",0,"PRT","2608",0,0
"LIJN","17:11","17:52","00:41",20201,0,0,0," ",0,"PRT","2608",0,0
"LIJN","17:52","18:29","00:37",20101,0,0,0," ",0,"PRT","2608",0,0
"LIJN","18:29","18:31","00:02",30300,0,0,0," ",0,"PRT","2608",0,0
"LIJN","18:31","19:22","00:51",20101,0,0,0," ",0,"PRT","2608",0,0
"LIJN","19:22","19:37","00:15",30300,0,0,0," ",0,"PRT","2608",0,0
"LIJN","19:37","19:42","00:05",30301,0,0,0," ",0,"PRT","2608",0,0
"LIJN","19:42","20:29","00:47",20101,0,0,0," ",0,"PRT","2608",0,0
"LIJN","20:29","20:31","00:02",30300,0,0,0," ",0,"PRT","2608",0,0
"LIJN","20:31","21:08","00:37",20101,0,0,0," ",0,"PRT","2608",0,0
"LIJN","21:08","21:23","00:15",30300,0,0,0," ",0,"PRT","2608",0,0
"LIJN","21:23","21:53","00:30",30301,0,0,0," ",0,"PRT","2608",0,0
"LIJN","21:53","22:18","00:25",30302,0,0,0," ",0,"PRT","2608",0,0
"LIJN","22:18","22:53","00:35",20101,0,0,0," ",0,"PRT","2608",0,0
"LIJN","22:53","22:55","00:02",30300,0,0,0," ",0,"PRT","2608",0,0
"LIJN","22:55","23:42","00:47",20101,0,0,0," ",0,"PRT","2608",0,0
"LIJN","23:42","23:48","00:06",30300,0,0,0," ",0,"PRT","2608",0,0
"LIJN","23:48","00:34","00:46",20101,0,0,0," ",0,"PRT","2608",0,1
"LIJN","00:34","01:11","00:37",20201,0,0,0," ",0,"PRT","2608",1,1
"LIJN","01:11","01:20","00:09",30300,0,0,0," ",0,"PRT","2608",1,1
"LIJN","01:20","02:18","00:58",20101,0,0,0," ",0,"PRT","2608",1,1
"LIJN","02:18","02:20","00:02",20201,0,0,0," ",0,"PRT","2608",1,1
"LIJN","02:20","02:30","00:10",20401,0,0,0," ",0,"PRT","2608",1,1
"LIJN","05:38","05:43","00:05",20301,0,0,0," ",0,"PRT","2701",0,0
"LIJN","05:43","06:24","00:41",20201,0,0,0," ",0,"PRT","2701",0,0
"LIJN","06:24","06:59","00:35",20101,0,0,0," ",0,"PRT","2701",0,0
"LIJN","06:59","07:01","00:02",30300,0,0,0," ",0,"PRT","2701",0,0
"LIJN","07:01","07:50","00:49",20101,0,0,0," ",0,"PRT","2701",0,0
"LIJN","07:50","08:05","00:15",30300,0,0,0," ",0,"PRT","2701",0,0
"LIJN","08:05","08:35","00:30",30301,0,0,0," ",0,"PRT","2701",0,0
"LIJN","08:35","08:38","00:03",30302,0,0,0," ",0,"PRT","2701",0,0
"LIJN","08:38","09:29","00:51",20101,0,0,0," ",0,"PRT","2701",0,0
"LIJN","09:29","09:31","00:02",30300,0,0,0," ",0,"PRT","2701",0,0
"LIJN","09:31","10:09","00:38",20101,0,0,0," ",0,"PRT","2701",0,0
"LIJN","10:09","10:22","00:13",30300,0,0,0," ",0,"PRT","2701",0,0
"LIJN","10:22","10:59","00:37",20101,0,0,0," ",0,"PRT","2701",0,0
"LIJN","10:59","11:01","00:02",30300,0,0,0," ",0,"PRT","2701",0,0
"LIJN","11:01","11:52","00:51",20101,0,0,0," ",0,"PRT","2701",0,0
"LIJN","11:52","12:22","00:30",20201,0,0,0," ",0,"PRT","2701",0,0
"LIJN","12:22","12:32","00:10",20401,0,0,0," ",0,"PRT","2701",0,0
"LIJN","06:47","06:52","00:05",20301,0,0,0," ",0,"PRT","2702",0,0
"LIJN","06:52","06:57","00:05",20201,0,0,0," ",0,"PRT","2702",0,0
"LIJN","06:57","07:57","01:00",20101,0,0,0," ",0,"PRT","2702",0,0
"LIJN","07:57","08:12","00:15",30300,0,0,0," ",0,"PRT","2702",0,0
"LIJN","08:12","08:22","00:10",30301,0,0,0," ",0,"PRT","2702",0,0
"LIJN","08:22","08:59","00:37",20101,0,0,0," ",0,"PRT","2702",0,0
"LIJN","08:59","09:01","00:02",30300,0,0,0," ",0,"PRT","2702",0,0
"LIJN","09:01","09:52","00:51",20101,0,0,0," ",0,"PRT","2702",0,0
"LIJN","09:52","10:07","00:15",30300,0,0,0," ",0,"PRT","2702",0,0
"LIJN","10:07","10:37","00:30",30301,0,0,0," ",0,"PRT","2702",0,0
"LIJN","10:37","10:38","00:01",30302,0,0,0," ",0,"PRT","2702",0,0
"LIJN","10:38","11:29","00:51",20101,0,0,0," ",0,"PRT","2702",0,0
"LIJN","11:29","11:31","00:02",30300,0,0,0," ",0,"PRT","2702",0,0
"LIJN","11:31","12:09","00:38",20101,0,0,0," ",0,"PRT","2702",0,0
"LIJN","12:09","12:22","00:13",30300,0,0,0," ",0,"PRT","2702",0,0
"LIJN","12:22","12:59","00:37",20101,0,0,0," ",0,"PRT","2702",0,0
"LIJN","12:59","13:01","00:02",30300,0,0,0," ",0,"PRT","2702",0,0
"LIJN","13:01","13:53","00:52",20101,0,0,0," ",0,"PRT","2702",0,0
"LIJN","13:53","14:23","00:30",20201,0,0,0," ",0,"PRT","2702",0,0
"LIJN","14:23","14:33","00:10",20401,0,0,0," ",0,"PRT","2702",0,0
"LIJN","12:03","12:08","00:05",20301,0,0,0," ",0,"PRT","2703",0,0
"LIJN","12:08","12:38","00:30",20201,0,0,0," ",0,"PRT","2703",0,0
"LIJN","12:38","13:29","00:51",20101,0,0,0," ",0,"PRT","2703",0,0
"LIJN","13:29","13:31","00:02",30300,0,0,0," ",0,"PRT","2703",0,0
"LIJN","13:31","14:09","00:38",20101,0,0,0," ",0,"PRT","2703",0,0
"LIJN","14:09","14:22","00:13",30300,0,0,0," ",0,"PRT","2703",0,0
"LIJN","14:22","14:59","00:37",20101,0,0,0," ",0,"PRT","2703",0,0
"LIJN","14:59","15:01","00:02",30300,0,0,0," ",0,"PRT","2703",0,0
"LIJN","15:01","15:53","00:52",20101,0,0,0," ",0,"PRT","2703",0,0
"LIJN","15:53","16:08","00:15",30300,0,0,0," ",0,"PRT","2703",0,0
"LIJN","16:08","16:38","00:30",30301,0,0,0," ",0,"PRT","2703",0,0
"LIJN","16:38","16:39","00:01",30302,0,0,0," ",0,"PRT","2703",0,0
"LIJN","16:39","17:30","00:51",20101,0,0,0," ",0,"PRT","2703",0,0
"LIJN","17:30","17:32","00:02",30300,0,0,0," ",0,"PRT","2703",0,0
"LIJN","17:32","18:10","00:38",20101,0,0,0," ",0,"PRT","2703",0,0
"LIJN","18:10","18:54","00:44",20201,0,0,0," ",0,"PRT","2703",0,0
"LIJN","18:54","19:04","00:10",20401,0,0,0," ",0,"PRT","2703",0,0
"LIJN","14:03","14:08","00:05",20301,0,0,0," ",0,"PRT","2704",0,0
"LIJN","14:08","14:38","00:30",20201,0,0,0," ",0,"PRT","2704",0,0
"LIJN","14:38","15:29","00:51",20101,0,0,0," ",0,"PRT","2704",0,0
"LIJN","15:29","15:31","00:02",30300,0,0,0," ",0,"PRT","2704",0,0
"LIJN","15:31","16:09","00:38",20101,0,0,0," ",0,"PRT","2704",0,0
"LIJN","16:09","16:22","00:13",30300,0,0,0," ",0,"PRT","2704",0,0
"LIJN","16:22","16:59","00:37",20101,0,0,0," ",0,"PRT","2704",0,0
"LIJN","16:59","17:01","00:02",30300,0,0,0," ",0,"PRT","2704",0,0
"LIJN","17:01","17:53","00:52",20101,0,0,0," ",0,"PRT","2704",0,0
"LIJN","17:53","18:08","00:15",30300,0,0,0," ",0,"PRT","2704",0,0
"LIJN","18:08","18:38","00:30",30301,0,0,0," ",0,"PRT","2704",0,0
"LIJN","18:38","19:29","00:51",20101,0,0,0," ",0,"PRT","2704",0,0
"LIJN","19:29","19:31","00:02",30300,0,0,0," ",0,"PRT","2704",0,0
"LIJN","19:31","20:08","00:37",20101,0,0,0," ",0,"PRT","2704",0,0
"LIJN","20:08","20:22","00:14",30300,0,0,0," ",0,"PRT","2704",0,0
"LIJN","20:22","20:57","00:35",20101,0,0,0," ",0,"PRT","2704",0,0
"LIJN","20:57","20:59","00:02",30300,0,0,0," ",0,"PRT","2704",0,0
"LIJN","20:59","21:47","00:48",20101,0,0,0," ",0,"PRT","2704",0,0
"LIJN","21:47","22:17","00:30",20201,0,0,0," ",0,"PRT","2704",0,0
"LIJN","22:17","22:27","00:10",20401,0,0,0," ",0,"PRT","2704",0,0
"LIJN","14:36","14:41","00:05",20301,0,0,0," ",0,"PRT","2705",0,0
"LIJN","14:41","15:22","00:41",20201,0,0,0," ",0,"PRT","2705",0,0
"LIJN","15:22","15:59","00:37",20101,0,0,0," ",0,"PRT","2705",0,0
"LIJN","15:59","16:01","00:02",30300,0,0,0," ",0,"PRT","2705",0,0
"LIJN","16:01","16:53","00:52",20101,0,0,0," ",0,"PRT","2705",0,0
"LIJN","16:53","17:08","00:15",30300,0,0,0," ",0,"PRT","2705",0,0
"LIJN","17:08","17:38","00:30",30301,0,0,0," ",0,"PRT","2705",0,0
"LIJN","17:38","18:29","00:51",20101,0,0,0," ",0,"PRT","2705",0,0
"LIJN","18:29","18:31","00:02",30300,0,0,0," ",0,"PRT","2705",0,0
"LIJN","18:31","19:08","00:37",20101,0,0,0," ",0,"PRT","2705",0,0
"LIJN","19:08","19:22","00:14",30300,0,0,0," ",0,"PRT","2705",0,0
"LIJN","19:22","19:57","00:35",20101,0,0,0," ",0,"PRT","2705",0,0
"LIJN","19:57","19:59","00:02",30300,0,0,0," ",0,"PRT","2705",0,0
"LIJN","19:59","20:47","00:48",20101,0,0,0," ",0,"PRT","2705",0,0
"LIJN","20:47","21:02","00:15",30300,0,0,0," ",0,"PRT","2705",0,0
"LIJN","21:02","21:32","00:30",30301,0,0,0," ",0,"PRT","2705",0,0
"LIJN","21:32","21:41","00:09",30302,0,0,0," ",0,"PRT","2705",0,0
"LIJN","21:41","22:27","00:46",20101,0,0,0," ",0,"PRT","2705",0,0
"LIJN","22:27","22:29","00:02",30300,0,0,0," ",0,"PRT","2705",0,0
"LIJN","22:29","23:04","00:35",20101,0,0,0," ",0,"PRT","2705",0,0
"LIJN","23:04","23:19","00:15",30300,0,0,0," ",0,"PRT","2705",0,0
"LIJN","23:19","00:18","00:59",20101,0,0,0," ",0,"PRT","2705",0,1
"LIJN","00:18","00:20","00:02",20201,0,0,0," ",0,"PRT","2705",1,1
"LIJN","00:20","00:30","00:10",20401,0,0,0," ",0,"PRT","2705",1,1
"LIJN","04:20","04:25","00:05",20301,0,0,0," ",0,"PRT","4101",0,0
"LIJN","04:25","04:30","00:05",20201,0,0,0," ",0,"PRT","4101",0,0
"LIJN","04:30","05:29","00:59",20101,0,0,0," ",0,"PRT","4101",0,0
"LIJN","05:29","05:44","00:15",30300,0,0,0," ",0,"PRT","4101",0,0
"LIJN","05:44","05:54","00:10",30301,0,0,0," ",0,"PRT","4101",0,0
"LIJN","05:54","06:29","00:35",20101,0,0,0," ",0,"PRT","4101",0,0
"LIJN","06:29","06:31","00:02",30300,0,0,0," ",0,"PRT","4101",0,0
"LIJN","06:31","07:21","00:50",20101,0,0,0," ",0,"PRT","4101",0,0
"LIJN","07:21","07:36","00:15",30300,0,0,0," ",0,"PRT","4101",0,0
"LIJN","07:36","07:41","00:05",30301,0,0,0," ",0,"PRT","4101",0,0
"LIJN","07:41","08:32","00:51",20101,0,0,0," ",0,"PRT","4101",0,0
